"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Florence","IT","Siena","IT","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","11.25","43.7667","www.fallingrain.com","11.35","43.3167","www.fallingrain.com","2716","2727","P000","tmcZWEm1400a_043a"
"Siena","IT","Rome","IT","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","11.35","43.3167","www.fallingrain.com","12.483333","41.900002","ADL2514615","2727","1441","P000","tmcZWEm1400a_044a"
"Rome","IT","Gaeta","IT","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","12.483333","41.900002","ADL2514615","13.5833","41.2","www.fallingrain.com","1441","2717","P000","tmcZWEm1400a_045a"
"Gaeta","IT","Naples","IT","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","13.5833","41.2","www.fallingrain.com","14.25","40.8333","www.fallingrain.com","2717","2721","P000","tmcZWEm1400a_046a"
"Turin","IT","Avignon","FR","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","7.6667","45.05","www.fallingrain.com","4.816667","43.950001","ADL1975447","2728","404","P000","tmcZWEm1400a_047a"
"Turin","IT","loc07-tmc050601","FR","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","7.6667","45.05","www.fallingrain.com","4.816667","43.950001","ADL1975447","2728","404","P000","tmcZWEm1400a_048a"
"Avignon","FR","Montpellier","FR","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","4.816667","43.950001","ADL1975447","3.883333","43.599998","ADL2020325","404","439","P000","tmcZWEm1400a_049a"
"Montpellier","FR","frk04-tmc050601","FR","?Narbonne","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","3.883333","43.599998","ADL2020325","3","43.183","TGN","439","109","P000","tmcZWEm1400a_050a"
"frk04-tmc050601","FR","Perpignan","FR","?Narbonne","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","3","43.183","TGN","2.8833","42.6833","www.fallingrain.com","109","2711","P000","tmcZWEm1400a_051a"
"Perpignan","FR","Barcelona","ES","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","2.8833","42.6833","www.fallingrain.com","2.183333","41.383331","ADL3829611","2711","389","P000","tmcZWEm1400a_052a"
"Barcelona","ES","loc08-tmc050601","ES","?Tortosa","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","2.183333","41.383331","ADL3829611",".5167","40.8","www.fallingrain.com","389","2708","P000","tmcZWEm1400a_053a"
"loc08-tmc050601","ES","Valencia","ES","?Tortosa","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26",".5167","40.8","www.fallingrain.com","-.3667","39.4667","www.fallingrain.com","2708","2707","P000","tmcZWEm1400a_054a"
"Valencia","ES","Alicante","ES","nkn","msg","cd","maj","A001","B001","C001","nkn","d000dd","nkn","t000t","1370","1430","QC3","Spufford 2002:26","-.3667","39.4667","www.fallingrain.com","-.4833","38.35","www.fallingrain.com","2707","2706","P000","tmcZWEm1400a_055a"
