NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Firenzuola,IT,loc05-tmc051011,IT,?Passo Del Giogo,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3833,44.1167,www.fallingrain.com,11.3833,44.05,adlgaz-1-2506145-2e,2894,2909,P001,tmcDEm1500_047a
loc05-tmc051011,IT,Scarperia,IT,?Passo Del Giogo,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.3833,44.05,adlgaz-1-2506145-2e,11.35,44,www.fallingrain.com,2909,2895,P001,tmcDEm1500_048a
Scarperia,IT,Firenze,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.35,44,www.fallingrain.com,11.25,43.7667,www.fallingrain.com,2895,2716,P000,tmcDEm1500_049a
Firenze,IT,San Casciano in Val di Pesa,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.25,43.7667,www.fallingrain.com,11.1833,43.65,www.fallingrain.com,2716,2896,P000,tmcDEm1500_050a
San Casciano in Val di Pesa,IT,Poggibonsi,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.1833,43.65,www.fallingrain.com,11.15,43.4667,www.fallingrain.com,2896,2897,P000,tmcDEm1500_051a
Poggibonsi,IT,Siena,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.15,43.4667,www.fallingrain.com,11.35,43.3167,www.fallingrain.com,2897,2727,P000,tmcDEm1500_052a
Siena,IT,Buonconvento,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.35,43.3167,www.fallingrain.com,11.4833,43.1333,www.fallingrain.com,2727,2904,P000,tmcDEm1500_053a
Buonconvento,IT,San Quirico d'Orcia,IT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.4833,43.1333,www.fallingrain.com,11.6,43.05,www.fallingrain.com,2904,2905,P000,tmcDEm1500_054a
San Quirico d'Orcia,IT,loc06-tmc051011,IT,?Radicofani,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.6,43.05,www.fallingrain.com,11.7667,42.9,www.fallingrain.com,2905,2906,P001,tmcDEm1500_055a
loc06-tmc051011,IT,Acquapendente,IT,?Radicofani,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.7667,42.9,www.fallingrain.com,11.8667,42.7333,www.fallingrain.com,2906,2898,P001,tmcDEm1500_056a
