NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
frk04-tmc050521,TR,Konya,TR,?Yazicayiri,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,33.1,39.2333,www.fallingrain.com,32.516666,37.866669,ADL4094333,2613,770,P000,tmcTRm1200a_043a
frk04-tmc050521,TR,loc25-tmc050521,TR,?Yazicayiri;?Sereflikochisar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,33.1,39.2333,www.fallingrain.com,33.5419,38.9444,www.fallingrain.com,2613,2615,P000,tmcTRm1200a_044a
loc25-tmc050521,TR,Aksaray,TR,?Sereflikochisar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,33.5419,38.9444,www.fallingrain.com,34.05,38.3833,adlgaz-1-4066582-14,2615,2019,P000,tmcTRm1200a_045a
Aksaray,TR,Konya,TR,?Sereflikochisar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,34.05,38.3833,adlgaz-1-4066582-14,32.516666,37.866669,ADL4094333,2019,770,P000,tmcTRm1200a_046a
Konya,TR,Aksehir,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.516666,37.866669,ADL4094333,31.4164,38.3575,www.fallingrain.com,770,2499,P000,tmcTRm1200a_047a
Konya,TR,frk05-tmc050521,TR,?Yunuslar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.516666,37.866669,ADL4094333,31.9264,37.9047,www.fallingrain.com,770,2190,P000,tmcTRm1200a_048a
frk05-tmc050521,TR,loc26-tmc050521,TR,?Yunuslar;?Beysehir,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.9264,37.9047,www.fallingrain.com,31.7261,37.6764,www.fallingrain.com,2190,2041,P000,tmcTRm1200a_049a
loc26-tmc050521,TR,loc27-tmc050521,TR,?Beysehir;?Ustunler,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.7261,37.6764,www.fallingrain.com,31.5864,37.5817,www.fallingrain.com,2041,2617,P000,tmcTRm1200a_050a
loc27-tmc050521,TR,loc28-tmc050521,TR,?Ustunler;?Manavgat,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.5864,37.5817,www.fallingrain.com,31.4431,36.7867,www.fallingrain.com,2617,2079,P000,tmcTRm1200a_051a
loc28-tmc050521,TR,Antalya,TR,?Manavgat,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.4431,36.7867,www.fallingrain.com,30.7,36.8833,adlgaz-1-4067696-7e,2079,2018,P000,tmcTRm1200a_052a
Antalya,TR,Burdur,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.7,36.8833,adlgaz-1-4067696-7e,30.2908,37.7203,www.fallingrain.com,2018,2621,P000,tmcTRm1200a_053a
Burdur,TR,frk06-tmc050521,TR,?Gumusgun,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.2908,37.7203,www.fallingrain.com,30.4186,37.9011,www.fallingrain.com,2621,2622,P000,tmcTRm1200a_054a
frk06-tmc050521,TR,Isparta,TR,?Gumusgun,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.4186,37.9011,www.fallingrain.com,30.5522,37.7644,www.fallingrain.com,2622,2111,P000,tmcTRm1200a_055a
Isparta,TR,loc29-tmc050521,TR,?Egirdir,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.5522,37.7644,www.fallingrain.com,30.8492,37.8694,www.fallingrain.com,2111,2123,P000,tmcTRm1200a_056a
loc29-tmc050521,TR,loc30-tmc050521,TR,?Egirdir;?Gelendost,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.8492,37.8694,www.fallingrain.com,31.0153,38.1208,www.fallingrain.com,2123,2623,P000,tmcTRm1200a_057a
loc30-tmc050521,TR,loc31-tmc050521,TR,?Gelendost;?Cetince,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.0153,38.1208,www.fallingrain.com,31.2136,38.1844,www.fallingrain.com,2623,2624,P000,tmcTRm1200a_058a
loc31-tmc050521,TR,loc32-tmc050521,TR,?Cetince;?Sarkikaraagac,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.2136,38.1844,www.fallingrain.com,31.3664,38.0794,www.fallingrain.com,2624,2616,P000,tmcTRm1200a_059a
loc32-tmc050521,TR,loc33-tmc050521,TR,?Sarkikaraagac;?Yassibel,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.3664,38.0794,www.fallingrain.com,31.4667,37.9833,www.fallingrain.com,2616,2625,P000,tmcTRm1200a_060a
loc33-tmc050521,TR,loc34-tmc050521,TR,?Yassibel;?Huyuk,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.4667,37.9833,www.fallingrain.com,31.5958,37.9519,www.fallingrain.com,2625,2626,P000,tmcTRm1200a_061a
loc34-tmc050521,TR,frk05-tmc050521,TR,?Huyuk;?Yunuslar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.5958,37.9519,www.fallingrain.com,31.9264,37.9047,www.fallingrain.com,2626,2190,P000,tmcTRm1200a_062a
frk06-tmc050521,TR,loc35-tmc050521,TR,?Gumusgun;?Dinar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.4186,37.9011,www.fallingrain.com,30.1694,38.0653,www.fallingrain.com,2622,2627,P000,tmcTRm1200a_063a
loc35-tmc050521,TR,Civril,TR,?Dinar,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.1694,38.0653,www.fallingrain.com,29.7386,38.3014,www.fallingrain.com,2627,2628,P000,tmcTRm1200a_064a
Civril,TR,frk07-tmc050521,TR,?Kocabas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.7386,38.3014,www.fallingrain.com,29.3261,37.8072,www.fallingrain.com,2628,2629,P000,tmcTRm1200a_065a
loc35-tmc050521,TR,frk07-tmc050521,TR,?Dinar;?Kocabas,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.1694,38.0653,www.fallingrain.com,29.3261,37.8072,www.fallingrain.com,2627,2629,P000,tmcTRm1200a_066a
