"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Cologne","DE","xrd03-tmc050615","DE","?Marburg","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","6.95","50.933334","ADL2157469","8.7667","50.8167","www.fallingrain.com","411","2830","P000","tmcZCEm1500_046a"
"Cologne","DE","xrd04-tmc050615","DE","?Osnabruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","6.95","50.933334","ADL2157469","8.05","52.2667","www.fallingrain.com","411","2809","P000","tmcZCEm1500_047a"
"Antwerp","BE","frk07-tmc050615","NL","?Nijmegen","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","4.416667","51.216667","ADL1239025","5.8667","51.8333","www.fallingrain.com","398","2829","P000","tmcZCEm1500_048a"
"Braunschweig","DE","xrd05-tmc050615","DE","?Celle","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.5333","52.2667","www.fallingrain.com","10.0833","52.6167","www.fallingrain.com","2797","2799","P000","tmcZCEm1500_049a"
"xrd05-tmc050615","DE","Bremen","DE","?Celle","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.0833","52.6167","www.fallingrain.com","8.8","53.0833","www.fallingrain.com","2799","2796","P000","tmcZCEm1500_050a"
"xrd01-tmc050615","BE","Cologne","DE","?Namur","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","4.8667","50.4667","www.fallingrain.com","6.95","50.933334","ADL2157469","2794","411","P000","tmcZCEm1500_051a"
"xrd01-tmc050615","BE","xrd02-tmc050615","DE","?Namur; ?Saarbrucken","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","4.8667","50.4667","www.fallingrain.com","7","49.2333","www.fallingrain.com","2794","2812","P000","tmcZCEm1500_052a"
"xrd02-tmc050615","BE","Strassburg","FR","?Saarbrucken","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","7","49.2333","www.fallingrain.com","7.75","48.5833","www.fallingrain.com","2812","2791","P000","tmcZCEm1500_053a"
"xrd02-tmc050615","DE","Frankfurt","DE","?Saarbrucken","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","7","49.2333","www.fallingrain.com","8.683333","50.116669","ADL2118754","2812","564","P000","tmcZCEm1500_054a"
"frk04-tmc050615","AT","Linz","AT","?Bruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","15.2833","47.4167","www.fallingrain.com","14.3","48.299999","ADL1223296","2827","344","P000","tmcZCEm1500_055a"
"Braunschweig","DE","Luneburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.5333","52.2667","www.fallingrain.com","10.4","53.25","www.fallingrain.com","2797","2806","P000","tmcZCEm1500_056a"
"Luneburg","DE","Hamburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.4","53.25","www.fallingrain.com","10","53.55","www.fallingrain.com","2806","2800","P000","tmcZCEm1500_057a"
"Bremen","DE","Hamburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.8","53.0833","www.fallingrain.com","10","53.55","www.fallingrain.com","2796","2800","P000","tmcZCEm1500_058a"
"Hamburg","DE","Lubeck","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10","53.55","www.fallingrain.com","10.7","53.866669","ADL2168127","2800","1452","P000","tmcZCEm1500_059a"
"Lubeck","DE","loc02-tmc050615","DE","?Wismar","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.7","53.866669","ADL2168127","11.4667","53.9","www.fallingrain.com","1452","2828","P000","tmcZCEm1500_060a"
"loc02-tmc050615","DE","Rostock","DE","?Wismar","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.4667","53.9","www.fallingrain.com","12.1333","54.0833","www.fallingrain.com","2828","2811","P000","tmcZCEm1500_061a"
"Leipzig","DE","Berlin","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","12.333333","51.299999","2164587","13.4","52.516666","ADL2094067","1447","1472","P000","tmcZCEm1500_062a"
"Leipzig","DE","Magdeburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","12.333333","51.299999","2164587","11.666667","52.166668","ADL2169193","1447","1306","P000","tmcZCEm1500_063a"
"Berlin","DE","Magdeburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.4","52.516666","ADL2094067","11.666667","52.166668","ADL2169193","1472","1306","P000","tmcZCEm1500_064a"
"Magdeburg","DE","Rostock","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.666667","52.166668","ADL2169193","12.1333","54.0833","www.fallingrain.com","1306","2811","P000","tmcZCEm1500_065a"
"Magdeburg","DE","Luneburg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.666667","52.166668","ADL2169193","10.4","53.25","www.fallingrain.com","1306","2806","P000","tmcZCEm1500_066a"
"Strassburg","FR","frk08-tmc050615","DE","?Karlsruhe","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","7.75","48.5833","www.fallingrain.com","8.3858","49.0472","www.fallingrain.com","2791","2805","P000","tmcZCEm1500_067a"
"Ulm","DE","frk08-tmc050615","DE","?Karlsruhe","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10","48.4","www.fallingrain.com","8.3858","49.0472","www.fallingrain.com","2813","2805","P000","tmcZCEm1500_068a"
"Frankfurt","DE","frk08-tmc050615","DE","?Karlsruhe","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.683333","50.116669","ADL2118754","8.3858","49.0472","www.fallingrain.com","564","2805","P000","tmcZCEm1500_069a"
"frk07-tmc050615","NL","frk09-tmc050615","NL","?Nijmegen; ?Hengelo","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","5.8667","51.8333","www.fallingrain.com","6.8","52.2667","www.fallingrain.com","2829","2821","P000","tmcZCEm1500_070a"
"frk09-tmc050615","NL","Bremen","DE","?Hengelo","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","6.8","52.2667","www.fallingrain.com","8.8","53.0833","www.fallingrain.com","2821","2796","P000","tmcZCEm1500_071a"
"xrd04-tmc050615","DE","Bremen","DE","?Osnabruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.05","52.2667","www.fallingrain.com","8.8","53.0833","www.fallingrain.com","2809","2796","P000","tmcZCEm1500_072a"
"Braunschweig","DE","xrd06-tmc050615","DE","?Hannover","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.5333","52.2667","www.fallingrain.com","9.7167","52.3667","www.fallingrain.com","2797","2801","P000","tmcZCEm1500_073a"
